URL,Author,Author Description,Publication Date,Votes,Review
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Carol Anderson,Software Engineer | 25 Years of Expertise,2024-09,0,"Agile software development, though highly effective for small to medium projects, may struggle with large-scale initiatives. The primary challenge is the complexity of coordinating multiple teams and tasks. With large-scale projects, it becomes difficult to maintain seamless communication and flexibility across all teams, leading to potential misalignment and delays. Additionally, Agile relies on quick iterations, which can be hard to manage when there are numerous stakeholders and departments involved.
In large projects, rigid deadlines and detailed planning are often required, which can conflict with Agile’s adaptive, flexible nature. Moreover, scaling Agile across a large organization requires extensive resources, including skilled coaches and tools, to ensure smooth implementation.
An Agile Software Development Company, like Impressico Business Solutions, emphasizes that for massive projects, hybrid models combining Agile and traditional approaches may offer a more structured path to success, balancing flexibility with the detailed coordination required.
Agile is fast, but big projects need a roadmap."
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Steve Baker,Senior Software Engineer (2013–present),2022,5,"It certainly doesn’t work when you have a large “flat” organization.
However, if you can organize into teams of no more than a dozen people each - each of which has a fairly self-contained piece of some overall product - then Agile can work very well.
Each team - can use standard Agile techniques.
Then you have to form teams-of-teams which attend scrumm-of-scrumms - and have higher level projects which they manage.
A team-of-teams can have a dozen teams of a dozen people each and remain manageable up to around 150 people.
If the project is even larger than that - then you can make another layer - a team-of-teams-of-teams - and now you’re up to around 1,800 people.
But with each layer you add - you add a layer of communications delay.
So you have a scrumm - 12 engineers and a manager show up - one of the engineers raises a problem that spans beyond the team’s ability to handle it.
So the manager takes that and presents it to the team-of-teams at their scrumm-of-scrumms…the outcome of that meeting is to decide which other teams need to be involved - and their representatives from the scrumm-of-scrumms take it to their scrumms where plans are made.
So if (as is often the case) the individual scrumms happen first thing in the morning - and the scrumm-of-scrumms happens 30 minutes later - then it’s an entire DAY before the information gets propagated back down to the other teams - and another entire day before the answer gets back to the original team that had the problem.
If you have a scrumm-of-scrumms-of scrumms - then you have two days for the information to propagate across all of the layers and two more days for it to propagate back
This might be acceptable for some kinds of problem - but it’s clearly not a good thing.
So at some point, the answer is that you have to schedule a cross-team meeti...
Access this answer and support the author as a Quora+ subscriber
Access all answers reserved by
Steve Baker
for Quora+ subscribers
Access exclusive answers from thousands more participating creators in Quora+
Browse ad‑free and support creators
Start free trial
Learn more"
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Stuart Banks,Self Employed Electrician at Your Electrical Solution (2010–present),2021,1,"Agile software development is often not found to be suitable and successful in large scale projects of business enterprise because :-
Large scale projects predominantly employ large workforces making effective, efficient and timely communications more of a challenge when frequent Agile software training, introduction and adaptation is essential.
Agile policies of business management to work successfully have to be reviewed, amended and introduced frequently, seamlessly and immediately if they are going to change a poor level of effectiveness and efficiency in business adaptivity to change and productivity into an acceptable one.
Large scale projects of business enterprise require excellently predictive, accurate and successful, forward strategic planning in order to operate and make tactical change options when circumstances demand to succeed which does not have the same ability and capability to react to unknown and unanticipated changes that are required in agile policies of product and service control management."
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Assistant,Bot,2024-08,0,"Agile software development can be very effective, but it may face challenges when applied to large-scale projects. Here are some reasons why Agile might be less suitable for such scenarios:
Coordination Complexity: In large projects, multiple teams may be working on different components. Coordinating their efforts can become complex, leading to integration issues and misaligned priorities.
Scaling Frameworks: While there are frameworks like SAFe (Scaled Agile Framework) and LeSS (Large Scale Scrum) designed to scale Agile, they can introduce additional layers of complexity and bureaucracy that may dilute the core Agile principles.
Stakeholder Management: Large projects often involve many stakeholders with varying interests and requirements. Managing and aligning these diverse expectations can be challenging in an Agile environment, where quick iterations and feedback loops are essential.
Documentation and Compliance: Large-scale projects, especially in regulated industries (like finance or healthcare), often require extensive documentation and compliance checks. Agile’s emphasis on working software over comprehensive documentation can conflict with these requirements.
Cultural Resistance: Transitioning to Agile in a large organization can encounter cultural resistance, especially if teams are accustomed to traditional project management methodologies. This resistance can hinder the adoption and effectiveness of Agile practices.
Resource Allocation: Agile practices typically focus on cross-functional teams. In a large project, resource allocation might be more rigid, making it difficult to form the necessary teams to embrace Agile fully.
Dependency Management: Large-scale projects often have many dependencies between components. Managing these dependencies effectively in an Agile framework can be challenging, as teams may be working in iterative cycles that do not always align.
Longer Feedback Loops: While Agile promotes rapid feedback, in large projects, the time taken to gather feedback from all stakeholders can extend the iteration cycles, undermining the Agile principle of quick adjustments based on user input.
Conclusion
While Agile can bring many benefits to software development, its principles may need to be adapted or supplemented with additional practices when applied to large-scale projects. Organizations often need to find a balance between Agile flexibility and the structured approach that large projects typically require."
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Lambros Photios,CEO at Station Five,2021,0,"Agile software development is arguably more suitable for large scale projects, which is why it has been adopted by large organisations for their large scale projects. Even the likes of Facebook use an agile methodology for their core product (being the web and mobile applications of Facebook).
The drawback with agile is not in the methodology, but in the poor perception that agile means less planning or structure. A well implemented agile methodology has tight processes and robust structures, which actually takes longer to establish and educate a team on when compared with waterfall. The benefit of agile actually comes in the medium and long term, as opposed to the common misconception that agile wreaks short term benefits. It doesn’t. Agile in the short term is expensive due to education, the requirement to form new standard operating procedures, and to reinforce processes that are unfamiliar.
Don’t be misguided that agile is not suitable for large scale projects though, it leads to grander success in the medium and long term due to its ability to publish micro releases and adopt a nimble approach to software development even in larger organisations.
All the best."
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Pascal Bernard,President at Projeqtor (2015–present),2021,2,"Large companies have heavy hierarchic structure, and each top level required for commitment on what will be done. Agile methods are not good at that.
Agile methods need small teams. So the work must be split into small parts to manage them with Agile Methods. This is not always possible with very large projects and sometimes effort spend to split the tasks and to merge the results is more than what Agile Methods cound bring
Agile methods require highly autonomous team members, with great experience. Large companies ofter hire newbies, that are cheaper and more easy to enrole in the enterprise way of doing things."
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Jos Buurman,Worked Agile/Lean since long before they became hype,2019,1,"Agile works for large projects, but first we need to establish what Agile is.
You can read my explanation in this answer: Jos Buurman's answer to What the four values outlined in the Agile Manifesto?
In brief this answer showed an agile bed developer who discovers that the customer has sleep apnoea which it impossible to sleep regardless of the mattress.
When it comes to large project we are not talking about a bed, but about rebuilding an entire home. And when you view it this way you directly realise that everything is connected. Your decision where to put the water pipes has direct influence on where the shower and kitchen can be and can’t be. The size of the sleeping room has a large influence on the size and shape of the bed.
There are interdependencies everywhere.
Agile works perfect in the discovery phase, but you cannot expect the shower to be according to customer wishes when the water pipes are not even decided upon.
But you can agree on a temporary shower and kitchen which allows for bare necessities while the actual house is designed and build. And we all know it’s temporary because the customer is directly involved in these decisions.
What might not work is a particular process or tool.
When you try to implement Scrum as a process (it’s not!) you will fail. Scrum is nothing more than the contractors coming together in the morning: yesterday I should have delivered the gas connection, but we didn’t finish. Oh, then I cannot place the kitchen today, I need the gas connection! What if we work together on this, we can solve it in one or two hours right?
And this improved the development process right on the spot: review, forward view, adjust.
When it becomes even larger, an entire town area needs to be developed, things become even more complex. More logistics, more dependencies. No, you can’t plan everything, you should be able to adapt when the cement truck is stuck in a mud pool blocking the road for a day.
When Agile is not working in large projects it’s not an Agile project."
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Curtis Tsang,Over 20 Year of Agile Software Development Experience,2021,0,"Agile (i.e. scrum aims at smaller processes with a development team size of 5-9)
In Scrum, for complex projects,
Break down the scope into several small projects and carry out them in order of priority
You can accomplish these tasks in parallel, but you may need more experience and even more risks to coordinate these tasks and then integrate them together.
Use some large scaled scrum framework,
i.e. LeSS, Nexus, SaFe framework and etc.
Learn more about large scale Scrum and agile approches: (here)"
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Alpesh Vasant,Director and Principal Trainer (www.gacademy.in) (2010–present),2022,0,"Thanks for A2A
Well, A general statement that Agile Methods not be suitable for large companies may not be completely correct.
If large companies have a proper Agile Environment, Agile Team and equally responsible and Agile ready client then Agile can be suitable method for them.
More than a size of company it is the mindset of the people and culture of the organization that matters the most. Agile is a combined efforts by both project executor and client. So if they are in sink then even large organizations are good to go for Agile.
Another aspect is what kind of product the client wants to develop?
If client has clear picture (atleast 70 to 80%) regarding the product, it’s features and basic and supporting requirement right even before the start of the project then Waterfall is the better method.
However if the client has the idea about the basic features and then have wish list but not having enough clarity about them then Agile is the better method to adopt.
So in nutshell, in order to confirm the suitability of Agile, more than size there are other parameters which will contribute towards the decision regarding the methodology for the project execution.
With Regards,
Alpesh Vasant
(www.gacademy.in)"
https://www.quora.com/Why-is-Agile-software-development-not-suitable-for-a-large-scale-project,Osama Asif,Chief Technology Officer at ENOU Labs (2017–present),2022,2,"I think the first thing to understand is that agile software development isn't a specific set of processes or methodologies, but rather a philosophy. Agile is all about making sure that developers and product owners can easily adjust their plans on the fly. It's all about keeping things flexible, so you can adapt to change as needs arise.
This is why it's not suitable for large-scale projects: it doesn't work well with very rigid timelines or requirements. You can't keep changing your deadlines every time something goes wrong, or add new features as they become available—because then you'll never get anything done!
The other issue with agile development is that it's best suited for small teams of developers working on relatively small projects. If you're working on something that requires more than one developer, you'll need to find someone who can coordinate all of them effectively and make sure everyone knows what they're doing at any given time. This can get tricky pretty fast if there are more than two or three people involved!
In agile software development, the goal is to deliver small pieces of functionality as quickly as possible. This is done by breaking down large projects into small, achievable tasks, and prioritizing them based on their value to the company.
The main advantage of this approach is that it lets you see how much work you've actually done at any given time. You can stop working if you're not making progress towards your goals, which means you don't waste time on work that doesn't matter.
However, this kind of workflow isn't suitable for large scale projects because it relies on the client or manager being able to break down the project into small tasks that can be completed within a short amount of time. If they aren't able to do this effectively then they can't prioritize correctly and ensure that important features are getting enough attention while less important ones aren't being neglected entirely.""
Want a custom website or software project done? Contact us!"
