URL,Author,Author Description,Publication Date,Votes,Review
https://www.quora.com/Do-programmers-really-like-Scrum,Alexandra Balean,Software Developer (2014–present),2019,44,"Just like it is sometimes said about communism: it depends on implementation. No, I’m joking. Scrum is awful, for me at least. I had witnessed only 2 implementations of scrum in my professional life, and both turned out to be highly bureaucratic and reduced productivity by wasting a lot of the developers’ time, and by inhibiting their creativity and autonomy. Some negative aspects include, and are not limited to:
1. It is advertised to empower business people - faster, more regular deliveries, they get to pick (and change at any moment) what gets worked on, they get estimates, therefore they can make more informed decisions, and also have a tracking system where they can see anyone’s progress on each item. But in practice, the non-advertised side - technical people are put into surveillance mode, forced to keep statuses on task tracking systems like Jira or TFS. They are asked to justify if estimations are too high or if a task took more than expected. It can even come out as an insult when a non-technical person minimizes the complexity of a technical task by saying something like “but it’s just a text, it’s not that hard, is it?” So as an end result, yes. It empowered managers and business people, but at the cost of more stress rolled down to the technical team.
2. Transparency gets even lower. Exhausted by the multitude of meetings that come into the middle of their creative flow, or by numerous changes in priorities, developers can get distracted, and forget to change statuses of tickets, or end up needing more time to finish tasks. One of the natural answers to exhaustion and stress is procrastination. By the other side, things seem to get worse too. Product owners (PO) have the ability to change developer’s work item by item, person by person, with no need to justify their decision. It gets frustrating if you’re a person who likes to finish what you started. Also, assuming you accurately update the task board, there’s no task board for POs and business people for developers to see. So how can transparency work if it’s just on one-side? If only developers are asked to keep a visible track of the work using task boards, and often put to repeat what’s on the task board in meetings, it seems to me that the underlying message is that developers are not trustworthy.
3. Meetings are useless - developers are not made to just sit and listen business jibber-jabber for hours (I’d like to think they were restless kids in school, and always hated to just sit, listen and turn off thinking). Even essential information could be lost in the ocean of irrelevant stuff people talk about in meetings, and let’s not even count the boredom that sometimes make us tune out. So in the end, for the essential information people will still end up bothering each other with 1 on 1 conversations, asking for topics covered in meetings to be repeated. Which makes the meeting time wasting, in my opinion. I’d rather focus on short, insightful dialogues between individuals (when needed) than going to collective, mandatory meetings and swim through irrelevant info.
4. Any longer, complex task will be abandoned for ever. POs and managers are afraid of things that take very long to do or are estimated too high in “story points” (another irrelevant unit of measure for work but which sounds fancy to use in meetings). So developers would end up working on bite-size changes, with very little impact on the product and also very little impact on their technical expertise. Everything in scrum has to be small, low risk, low work hours, but high impact. With that in consideration, most of the work will be based on the visual side of the software product (changing button colors, adding color themes), or on the commercial side of the product - changes to price schemes, discounts, promotions etc. New, interesting functionalities that need research and innovation will be always “not a priority”. Even though they could help developers assume ownership of the code, and help them be more engaged. Simply put - if it takes more than 1 sprint, it will never be done.
5. It glorifies an emergency state. The vocabulary in scrum teams is often composed of bits like: “top priority”, “urgent”, “focus”, “before end of sprint”, “ X days until end of sprint” etc. You can believe these words for a while, until you remember that the past sprint was also urgent, the same with second past sprint, etc. If there’s an emergency every day, you will at some time conclude that none of them is an emergency. If there’s hard to see any reward or impact for finishing some menial tasks in a fixed time box, what happens?. If a company started non-scrum and adopted scrum at some point, will they fire people for not completing sprints in time? Highly doubt it. So no reward, no risk, no nothing. Just some extra pressure and stress on developers. It’s easy to forget that sprints are just some abstract “boxes” people put over their time. What was ok to be finished in 3 weeks before is now not allowed, because this means more than 1 sprint.
6. If you’ll state an anti-scrum opinion, you could be served with an argument of flexibility. These will be anecdotal, but thought they’re worth sharing. When in a discussion with business people I said how a certain practice violates scrum and also burdens my work, I was told something like “Ow, but scrum is flexible, WE need to adapt it to our needs, we’re not following it by heart”. Sure, everybody wants to be special. But only if they get all the rewards and the necessary effort for them goes to someone else. Second argument is that YOU need to be more flexible about new practices. (subtext - even annoying, time wasting ones, that make you feel more disposable than before). Flexibility is a dangerous word that can hide a lot of malicious practices.
I would not accept any scrum working environment any more. I know that people should stay generally optimistic about new things and changes, but not everything new is automatically good. You can consider these ideas if it comes a time when your company proposes this process. Try to be prepared with arguments, and research more on the internet about how different people saw scrum implementations and what possible outcomes they had."
https://www.quora.com/Do-programmers-really-like-Scrum,Jeremy Stafford,Software Engineer/Architect,2021,84,"I’ve always felt that the biggest problem with Scrum isn’t Scrum. It’s non-engineer type people trying to bastardize Scrum into something that works for them. We’ve had an uprising and have kicked managers out of the Scrum process and it has been amazing, so here’s my opinion on it:
Scrum is a development process, not a people management process
In short, separate the Scrum process from project management. Leaders will coordinate with each other, but they shall not intermingle processes, and engineers will only be involved with the parts in which they have a stake (like grooming or system design). As I mentioned, in my experience, the moment that management tries to change Scrum to meet their needs, it falls apart and turns into a complete shit show with which most of us are quite familiar. We’ve basically drawn the line around something like “If you’re not the product owner, scrum master, or engineer, then you have no part in the Scrum process. Your contribution is typically part of a different process. End of story.” When those within this inner circle (so to speak) carry a conflict of interest, we just stay vigilant to identify and call out when we feel non-Scrum processes are beginning to leak in. For example, when a manager or project manager acting as a scrum master. It took a while to get certain parties to accept that approach, but we’re there and it’s working now. Side note: the unforeseen benefit was that it gave each party more bandwidth to focus on their particular part of the machine.
Basically, get good at identifying what is a Scrum problem vs. what is a management (project, product, team, etc.) problem, and do everything you can to keep them separate. Figure out the bridge between Scrum and management and develop it. Life will be good.
While one can argue that Scrum is a form of management, your focus and attitude towards it will greatly affect how you solve problems. That said, Scrum needs to be focused on development, not management. It is a team concept for software creation where all of the members worth together as one whole to deliver the sprint commitments and perform retrospectives on what they have learned every sprint so that they can grow from it. It’s not about pushing deadlines. The only deadline the team should ever care about is the end of the current sprint. True story.
WTF, you say?! How can you say that a team should only care about the sprint commitment and not the deliverable date?? It’s not that we don’t care. It’s just that it doesn’t help anyone to focus too far into the future knowing that things will always change. A team can only push out so much in given period of time before things start to fall apart. If you’re going to do Scrum, then you have to accept that a team’s velocity won’t change much after it is established and they will work at about that speed, always, and project planning and prioritization needs to operate around that fact. That said, this highlights the fact that larger deadlines are someone else’s problem. What I mean by that is that you focus on grooming the backlog, and the team has a part in that. After that, it is a management problem OUTSIDE of the Scrum process to line up the priorities and play with projected delivery dates etc. It is their responsibility to realize when some deadlines cannot be met without additional resources based on the teams (or multiple teams) velocity. If you can accept that, then this gets much easier. Fail to accept that and you will fall into a cycle of denial, where you try to get clever with how things are split up and instead of delivering more things on time, you’ll really just have more things in-flight that may or may not ever get delivered, or they’ll be delivered in effed up states and you’ll spend even more time trying to get it straightened out, effectively taking far LONGER than it would have to just accept the truth of velocity. I think this is the biggest struggle I’ve had to deal with many times in the past — denial.
Micromanaging the time of engineers and using Scrum as a whip with which to beat them is the ANTI-Scrum. It accomplishes nothing other than pissing people off and it is a large portion of why people generally hate Scrum.
When Scrum is executed correctly and without the management stank on it, I actually like it. I like that:
Stories aren’t arbitrary. They are fully functional slices of functionality that add value to a product. They are written from an end-user point of view and they focus on solving a problem and providing value, not technical details. I used to hate hearing this over and over until it finally clicked how to make it work.
The team is forced to work together finish and deliver complete entire stories instead of being scattered in terms of “tasks” being doled out.
Teams are self-organizing instead of having managers tell them specifically what to work on on the day-to-day.
During the sprint, communication between team-members is an obvious must, but they’re supposed to be also interacting with the product owner. If the product owner isn’t easily accessible by the team, then the setup is wrong. I should literally be able to turn around and say “hey look at this, is that what you were thinking?”
At the end of a sprint, during ceremonies there is a demo of this functionality and everyone gets to feel accomplished on a short iteration (e.g. 2 weeks). People complain about the ceremonies being a waste of time, but they’re not (they’re actually extremely important) so long as they’re being implemented correctly. It’s supposed to be your short turnaround feedback session - one session for the stakeholders, one session for the devs. This is what keeps everyone on the same page for more of the time.
It establishes a pretty reliable cadence of delivery. Everyone knows what to expect and everyone knows what is expected of them.
To me, proper Scrum should feel like a small group of friends trying to bring to life an idea they had over lunch. If each sprint doesn’t feel like that, you’re probably not doing it right.
If you’re drowning in process like timekeeping and managing dependencies, then you’re probably not doing it right.
If it feels like a whip with which the team is beaten, then you are certainly not doing it right.
If you’re writing stories that are estimated for a single person to accomplish, then you’re not doing it right. A story is a story — the team will decide how it is worked and by whom.
If you find that you’re constantly writing stories with particular people in mind or if you’re trying to adjust the points based on how many people would work on it, then you’re not doing it right. This is tough to get your head around, but it is true. Points are effort/complexity, not collective punch cards.
If the result of a finished story can’t be used/tested by someone, then you’re not doing it (writing the story) right.
If you find yourself constantly splitting stories up to deal with dependencies between teams (e.g. there’s a front-end story and a back-end story) then you’re not doing it right. If you’re doing that, then your team isn’t cross-functional.
Extra *wrong* points if you’re splitting stories and then adding the effort estimates together. One deliverable is one deliverable. Splitting it into a 3 point frontend story and a 5 point backend story does NOT equal 8 points. In all reality, it is likely a single 5 point story. You’re probably thinking of two people working them, therefore you need to learn to parallelize. If it’s a single person, then it’s probably a single 8 point story or it’s simply too big for a single deliverable. If you’re thinking to yourself “well that sounds nice on paper but…” then you have some more learning to do.
If you’re not delivering the result of a sprint to QA, you’re not doing it right. The end of a sprint should produce testable deliverables, even if it’s not ready to deploy into production.
If you’re equating effort estimates (that Fibonacci pattern) to time spent on a story, then you’re not doing it right. If you’re tracking hours as an indicator of progress, you’re not doing it right.
If it feels like a compressed waterfall, then you’re not doing it right.
To be honest, if you’re doing just about any of the things that people are complaining about here on this thread (as being a reason they hate Scrum) then you’re not doing it right. Most shops aren’t doing it right. It’s not really Scrum that’s the problem. As per usual, it’s management that is the problem.
It can be challenging at times to write proper stories, and that’s on the Product Owner. For example, size/scope is always an issue, but discovering dependencies is probably even more complicated (do we incorporate it as part of the story, or is there a large technical effort that needs to be accomplished to lay out some infrastructure, for example). During these times, they should work with the team lead and anyone else that should have input on it. They should improve over time as the team equalizes.
At my company, we cut management completely (other than the scrum master and product owner of course) out of the Scrum process and it has been FANTASTIC. We brought it back to basics: what are we building and why, and what do we need to do in order to make it happen. To make sure management is still getting what they need, they have management meetings which do not involve the engineers. In those meetings, they can beat each other up over deadlines and projected dates etc. This also goes for team management. If there are weak links on the team, everyone already knows who they are. Dealing with them has nothing to do with Scrum. Those are management processes and you should deal with them separately of the Scrum process. When it comes to the Scrum process, the team is who manages the team, point blank.
“But my certified SCRUM coach said…” — listen, I’m going to be honest with you. Out of dozens of certified SCRUM coaches that I’ve worked with or interviewed, with their MBAs or PhDs etc. in project management or what have you, 9 out of 10 of them came from a strictly project management background and have only worked for the same company’s that keep screwing up SCRUM in ways we just talked about. Very few of them actually had any real experience developing software, let alone actually working on a SCRUM team. So personally, I’d say having a coach is probably better than not having a coach, but take their input with a grain of salt and remember the Agile Manifesto (if it ain’t Agile, then it can’t be Agile Scrum) and call them out on their BS when they start imposing their business speak on you. Ultimately, the business wins, but if you really want to mature to the most productive team you can be, you need to push back.
The philosophy we use as guide rails is basically just to allow engineers to focus on engineering, and that is the most important part."
https://www.quora.com/Do-programmers-really-like-Scrum,Parantap Samajdar,"Automation Architect, Pre-Sales consultant",2020,1.5K,"Scrum, like open workspaces or day long requirement gathering meetings, is one of those things that is never liked by anyone who actually needs to participate in it. Only people who likes it are (1) people who gets employment because of it, e.g. professional scrum master (whatever that means) or agile coaches (it does not mean anything - another free money role like diversity champion); or (2) People who needs the visual and perception of lot of work being done, without having to care about what actually is being done.
So business analysts, developers, testers hate scrums with a passion. But senior managers love them, because it creates a better perception when things are happening weekly or daily v/s quarterly. If the things that are happening is is not adding value, it is easy to blame the developers or testers. But if nothing is happening, the managers get the blame. So ..
The root cause of the problem with scrum or agile in general is somewhat similar to communism. The core idea is too beautiful for any sane person to reject. Every single implementation that has happened so far are so horrible that no sane person can accept it.
Agile manifesto was written to address challenges with commercial end user facing applications which could not possibly support the old extremely bureaucratic and lengthy development process. It works perfectly for the type of applications that it was designed to deliver. However, when morons took over the keyword (much like AI more recently), they twisted the concept into something that even the original authors could not recognize.
There is no way to escape Dilbert when talking about Scrum / Agile. They are so true to the real life that we sometimes don’t know if we are laughing or crying."
https://www.quora.com/Do-programmers-really-like-Scrum,Stephen Burns,Developing product for 25+ years,2019,17,"I’m ambivalent when Scrum is done tolerably well. I’ve yet to experience it being done very well. In practice, it’s typically a little better than waterfall. In theory it should be a lot better.
Some issues with Scrum:
it can be an enabler for micro-management. Everything the team is working on has to be visible on the board. Really? This can act as a brake on some pro-active behaviors. Never mind logging time against stories etc. so we can claim those R&D tax offsets
Ceremonies? c’mon are we in a frickin’ cult?
does the whole team have to attend every ceremony? Really?
it relies on open and honest feedback (e.g. retrospectives); and most people aren’t great at this. Either we’re unwilling to be honest or we’re crap at giving constructive feedback. The sad thing is most of us crave honest feedback.
it’s a bit of a license for mediocrity - some creativity goes into excuses rather than the software
can introduces waste by splitting stories down too small.
too many refuctorings as work is split across multiple mini-waterfalls
it doesn’t seem to scale. It can work quite well for a team. Then you either allow teams to drive their own culture (good) or you get some clown who thinks that there should be uniformity across teams
scrum masters can be ex project managers. The best scrum teams I’ve worked on had no scrum masters. They had POs who wore the scrum master hat
BS about Cynefin and how scrum is the true agile framework for software cos it’s so complex. Typically most stories are straight-forward CRUD and lots of agile approaches will work.
like most methodologies Scrum brings everyone down to a nice level of mediocrity that leads to better perceived predictability
the end product doesn’t seem any better than if we’d used a different framework/methodology
On the positive side
the daily scrum where we sync and have those effective speed-dating post stand-up conversations. But really, that’s just an admission that we’re crap at communicating.
Retrospectives are awesome when they lead to effective actions. Sometimes they end up leaning towards therapy. Additionally, we should be agile and do them in timely fashion; not every second Tuesday at 2 PM.
Exposing problems early. We’re encouraged to ask for help and/or flag blockers as early as possible. This is the redeeming quality of the stand-up
experimenting with new technologies is easier and less risky. Doesn’t work out? Just replace it with an alternative in the next sprint or two
it enables us to react quickly to changing conditions; it does not as some people think allow us to get shit done quicker
Waterfall sucked - there was no Internet to make live updates back in the day - but one of the good points was you could easily steal a day or two to clean up some shit that was bugging the hell out of you and benefited your colleagues. In Scrum everything should be justified, in particular to the PO and scrum/iteration master - we can only ask for forgiveness so often.
Agile, as it was originally proposed, on the other hand. Love it. This was all about getting feedback as early as possible - from your customers, from your peers, from your tests - so you could be the best you for your customer.
TL;DR
Arts and trades have a time-worn master-apprentice practice - we wandered on to that path 20 or more years ago with practices like pair programming that brought us all up a level as we paired up with each of our colleagues. Now we have scrum masters.
Nothing compares to a well gelled team of collaborative competent engineers. Certainly not Scrum."
https://www.quora.com/Do-programmers-really-like-Scrum,Andrew Arnott,Been playing in metal bands for over 30 years now,2022,17,"It does not matter one little bit whether you call the person breathing down your neck a scrum master, project manager, product owner, or Second Lord of the Admiralty.
If you are doing scrum, you are more than likely being subjected to a culture of micromanagement that prioritises short cuts and sloppy coding in order to achieve short term goals, because the burn down chart is far more important than the actual quality, robustness and maintainability of the product.
On top of this, there are all the pointless, pointless meetings that leave you with even less time to try to deliver on the totally unrealistic promises the sales team - without consulting anyone on the technical side - made to the customer.
And you can bleat all you want that “this isn’t scrum, this isn’t scrum being done properly, no true Scotsman, etc., etc.”. In the real world, this is scrum. Every. Single. Time."
https://www.quora.com/Do-programmers-really-like-Scrum,James Barton,"50 years of Software Development, IT Architecture, and R&D.",2019,33,"There are many software tools and standard practices that facilitate rapid development. If you put a competent technically-adept project manager or tech-lead in charge of the team, and if they have experience with similar projects, they will be able to deliver optimumly, in terms of both time and quality. They may or may not use an approach such as Scrum, but it is best to let the person with expertise select the paradigm that has worked for them in such cases.
Scrum is most useful when there are no experienced leaders on the team so you need to impose some kind of well-defined methodology. Otherwise it's like herding cats, as they say. Scrum is also useful if you are technically challenged and don't have confidence in your ability to identify and hire the right person to lead the team.
Scrum is more about exposing progress to those outside the team and letting the business feel like they're in control than it is about expediting delivery. I'm fact, if anything, it impedes rapid development.
Forty years ago we were doing agile development. It just wasn't called that. We had experienced and competent people leading the teams and they understood what worked and what didn't. So your methodology doesn't need a “name” in order to be effective.
TL;DR;
As a programmer with experience in both management and software architecture, I never advocate the use of Scrum. I would much rather hire somebody with appropriate experience to lead the team than to impose a bureaucratic Scrum Master on them any day. It's faster, better, and cheaper in the long run. And the programmers will be happier as well."
https://www.quora.com/Do-programmers-really-like-Scrum,Clancy Merrick,"B. Sc (Honours) in Computer Science, University of Sydney",2019,93,"Well, I can only speak for myself as a programmer (or rather a Software Developer) who has (tried) to work in at least 2 Scrum teams.
No, I don’t really like Scrum.
I really detest Scrum.
I observed so many flaws in the Scrum process/manifesto that it was literally painful.
Some, but not all, were:
The lie that Scrum would enable either faster delivery, more transparency or a better end product. The reality was that it seriously impeded delivery speed, encouraged less transparency and almost never produced any product at all (both projects were “cancelled” by executives).
The extremist fundamentalist attitudes and beliefs of the so-called Scrum Master. I think that word “Master” messed with their headspace. They would insist that if we weren’t following the Scrum manifesto to the letter with all the pointless (a deliberate pun) rituals and hours of time wasted in meetings, then we weren’t doing Scrum at all. That’s just so black and white and unworkable.
Forcing top shelf developers (especially those who worked on the visible parts of the product such as the user interface) to have to expose/present half-finished or even just-started work to the business at the end of every sprint. The number of times that some “genius” in the business has pointed-out to me such things as “Hey, that button doesn’t look right or it’s not in the proper position” etc. due exclusively to the interface being presented in an incomplete state & the ignorance of said genius is uncountable but always extremely annoying.
The estimation process where I was regularly able to prove that the team were not providing estimates based on “points” but rather estimates based on “hours”, so much so that it motivated the Scrum Master to conjure up an equation that converted points into hours that then became the basis of all estimation (and was just as useless and inaccurate).
The rituals themselves were the main impediment to faster delivery. If the developers could have avoided all the usually chaotic “meetings” and focused their time on cutting code then more code would have been cut and the products would have had a much better chance of being delivered on time (if at all).
My favourite - the “retro”. A classic case of rinse and repeat. I cannot recall any retro which was even vaguely different from all the prior retros, was not a complete waste of everyone’s time or which actually improved anything. They would always quickly degenerate into rampant blamestorming.
The concept of agile development is mostly better than the concept of waterfall development but even then, only within a limited scope of product types.
The entire concept of agile development evolved out of methodologies used in the manufacturing sector where they worked very well, mainly because the product didn’t change. It was just manufactured over and over again.
For agile methodologies to be applied to a dynamic product (like software) rather than a static product (like a doll, spanner, screwdriver or even a box of candy) then it’s much, much better to evaluate the best practices in the multiudes of rigid lock-in agile methodologies and cherry-pick a combination of those that are most applicable to each individual software project.
Sure, this will cause Scrum fundamentalists (and and fundamentalists of any other formal agile methodology) to throw hissy fits and claim the intellectual high-ground but I personally suggest that you ignore such fits and tantrums and get on with what you were hired to do and what you do best."
https://www.quora.com/Do-programmers-really-like-Scrum,Eric Litovsky,Principal Software Engineer at Grey Swan Inc (2014–present),2019,19,"Let’s try a thought experiment:
Imagine a band like TOOL, Steely Dan, Pink Floyd, or Frank Zappa recording an album under a scrum master? Walk yourself through that exercise in your mind. Imagine a 15 minute standup every morning in the studio where each member has to report on progress, present the charts they notated the previous day, quantify soundbooth hours, time on tape, edits committed.
Each song on the album is broken down into a user story. Each part of the song, it’s own task, each member of the band has to provide estimates in hours or story points for how long each task would take to accomplish.
Now let’s imagine a recording session where a lead guitarist comes up with an awesome new guitar solo that leads into a new motif but needs 16 bars of the song to fully express it instead of the assigned 12 bars.
Let’s end this absurdity here. Can a band record an album using scrum? Yes.
Will that album be total shit? Also yes.
But do you know who would totally love this approach? It is literally a Label executives wet dream. With the power of scrum, the recording industry could concisely budget each and every album, accurately compute ROI, and best of all, project that ROI into future projects to best mitigate potential risk and express revenue in big pretty graphs they can present as powerpoint slides to their investors and shareholders.
This is the raw, naked truth of what SCRUM is all about. It’s a way for a very select few to feel (and yes it’s all about feels) better about a project."
https://www.quora.com/Do-programmers-really-like-Scrum,Alan Mellor,Used Agile methods since 2005,2019,405,"I’m not a fan, I must say.
I loved the original agile manifesto.
To me, that directly addressed the problems of uncertain, unpredictable development by attacking its root causes. Extreme Programming (XP) seemed to make a lot of sense.
These were ideas devised by programmers for programmers to help them program.
And then the project managers came along.
Scrum, with its planned sprints, seems to me to simply discard the agile manifesto. It splits a project into two week waterfalls and hijacks the term ‘agile’.
There is nothing in the agile manifesto that says we can make software more predictable. It’s all about handling and making transparent the unknowns that we face during every bit of the development process: requirement details, libraries, legacy cruft and people. Instead of pretending we can predict those before they hit us.
But by all the same tokens, your project manager is going to love Scrum. It’s a way to rein in those pesky agile programmers who make it up as we go along. On paper.
I’ve been part of successful Scrum projects. But the agile manifesto/XP way of delivering software has always felt a much better, more productive fit."
https://www.quora.com/Do-programmers-really-like-Scrum,Behdad Forghani,Master Software Engineer,2020,12,"Very few software engineers that I know like Agile software development.
Agile methodology is OK for tasks that are very well defined and are narrow in scope.
In my opinion Agile tends to focus people on the very short term and stifles creativity and innovation that do not align with the artificial Sprint boundaries, the same way stock prices focus companies on short term returns at the expense of long term strategies and goals.
Another problem with implementation of Agile methodology that I have often seen is the irrelevant metrics that Agile tools produce. Most measurements on performance of the team are based on points burnt and timeliness and not the value produced. I have seen many teams that are champions of the most points burnt without delivering anything new or of value.
You can hope that in the long run teams that manage to produce value get rewarded. But, often, the Agile results in dead on arrival software because the focus was improving metrics like burning points and performing the rituals of scrum meetings."
